time,epoch,num_iter,loss
11-13_19:37,87,38734,0.27940004914999006
11-13_19:37,87,38754,0.28986175693571564
11-13_19:37,87,38774,0.292221705118815
11-13_19:37,87,38794,0.30551939569413666
11-13_19:38,87,38814,0.3039188773930073
11-13_19:38,87,38834,0.3072126522660257
11-13_19:38,87,38854,0.30852908747536795
11-13_19:38,87,38874,0.3050501264631748
11-13_19:38,87,38894,0.3101991299125883
11-13_19:39,87,38914,0.30871366266161204
11-13_19:39,87,38934,0.31119550483470626
11-13_19:39,87,38954,0.30820850733046745
11-13_19:39,87,38974,0.30769881047308467
11-13_19:39,87,38994,0.3072543649002912
11-13_19:40,87,39014,0.3019284123182299
11-13_19:40,87,39034,0.30257164961658434
11-13_19:40,87,39054,0.30193685319493807
11-13_19:40,87,39074,0.30135653118292494
11-13_19:40,87,39094,0.30071281824064894
11-13_19:41,87,39114,0.30130220549181114
11-13_19:41,87,39134,0.300202583645781
11-13_19:41,87,39154,0.2985850390554831
11-13_19:42,88,39179,0.284123158082366
11-13_19:42,88,39199,0.2778133699670434
11-13_19:42,88,39219,0.27929255813360215
11-13_19:42,88,39239,0.28743052463978525
11-13_19:43,88,39259,0.2943073393404483
11-13_19:43,88,39279,0.2968696534633636
11-13_19:43,88,39299,0.29483332133718904
11-13_19:43,88,39319,0.29556915909051895
11-13_19:43,88,39339,0.29206609808736383
11-13_19:44,88,39359,0.29301183909177786
11-13_19:44,88,39379,0.29203434715216814
11-13_19:44,88,39399,0.2904297774036726
11-13_19:44,88,39419,0.2912656286588082
11-13_19:44,88,39439,0.2904188899057251
11-13_19:45,88,39459,0.29054364904761304
11-13_19:45,88,39479,0.2927830063737929
11-13_19:45,88,39499,0.2922678473241189
11-13_19:45,88,39519,0.29380978681147096
11-13_19:45,88,39539,0.2944255793173061
11-13_19:45,88,39559,0.29632086094468824
11-13_19:46,88,39579,0.296571652981497
11-13_19:46,88,39599,0.2956566665321589
11-13_19:47,89,39624,0.25287659242749216
11-13_19:47,89,39644,0.28133207298815255
11-13_19:47,89,39664,0.29205717096726097
11-13_19:47,89,39684,0.29857478607445953
11-13_19:48,89,39704,0.29890673011541374
11-13_19:48,89,39724,0.2973391215006511
11-13_19:48,89,39744,0.29631550216249075
11-13_19:48,89,39764,0.293294276110828
11-13_19:48,89,39784,0.2937072794470523
11-13_19:48,89,39804,0.2947843198478223
11-13_19:49,89,39824,0.2964726258407939
11-13_19:49,89,39844,0.29632624086613457
11-13_19:49,89,39864,0.29641224309228936
11-13_19:49,89,39884,0.29424999944333524
11-13_19:49,89,39904,0.2940115030358237
11-13_19:50,89,39924,0.29469984390307236
11-13_19:50,89,39944,0.29622587204417783
11-13_19:50,89,39964,0.2972632499825625
11-13_19:50,89,39984,0.2955616422193617
11-13_19:50,89,40004,0.29595525735989225
11-13_19:51,89,40024,0.2953241459315732
11-13_19:51,89,40044,0.29579081816429453
11-13_19:52,90,40069,0.30321901887655256
11-13_19:52,90,40089,0.28438051696866756
11-13_19:52,90,40109,0.28859430613617104
11-13_19:52,90,40129,0.28513602772727614
11-13_19:52,90,40149,0.2901547564566136
11-13_19:53,90,40169,0.2921494383364917
11-13_19:53,90,40189,0.2900936797261239
11-13_19:53,90,40209,0.2927774960175157
11-13_19:53,90,40229,0.2908900544047357
11-13_19:53,90,40249,0.2896417557448149
11-13_19:54,90,40269,0.29071665379134104
11-13_19:54,90,40289,0.2882317549549044
11-13_19:54,90,40309,0.2876184259756254
11-13_19:54,90,40329,0.2884820635563561
11-13_19:54,90,40349,0.28956479859848816
11-13_19:55,90,40369,0.2887316988082603
11-13_19:55,90,40389,0.2886917085989434
11-13_19:55,90,40409,0.2893272008332941
11-13_19:55,90,40429,0.28960950302058147
11-13_19:55,90,40449,0.2904619506374002
11-13_19:56,90,40469,0.29049619567536183
11-13_19:56,90,40489,0.29025349180129456
11-13_19:57,91,40514,0.27038758620619774
11-13_19:57,91,40534,0.2863305013626814
11-13_19:57,91,40554,0.290631336470445
11-13_19:57,91,40574,0.28644522354006763
11-13_19:57,91,40594,0.28609451353549953
11-13_19:58,91,40614,0.2830591854949791
11-13_19:58,91,40634,0.29227438696793134
11-13_19:58,91,40654,0.2892092306166886
11-13_19:58,91,40674,0.29457595182789686
11-13_19:58,91,40694,0.29510434586554757
11-13_19:59,91,40714,0.2948530417613008
11-13_19:59,91,40734,0.2962419711363812
11-13_19:59,91,40754,0.29515875746997494
11-13_19:59,91,40774,0.2958120943446244
11-13_19:59,91,40794,0.29609520524740224
11-13_20:00,91,40814,0.2950813168194145
11-13_20:00,91,40834,0.29318886723588494
11-13_20:00,91,40854,0.29385653634866077
11-13_20:00,91,40874,0.2936914135358835
11-13_20:00,91,40894,0.2918599702231586
11-13_20:00,91,40914,0.2926334724362409
11-13_20:01,91,40934,0.292746669494293
11-13_20:02,92,40959,0.3463353462517262
11-13_20:02,92,40979,0.2862632060423492
11-13_20:02,92,40999,0.29399413379530104
11-13_20:02,92,41019,0.2926595277152954
11-13_20:02,92,41039,0.2953982717543839
11-13_20:03,92,41059,0.2933858946586648
11-13_20:03,92,41079,0.29864236196236943
11-13_20:03,92,41099,0.29511292707175
11-13_20:03,92,41119,0.2950983085566095
11-13_20:03,92,41139,0.29307871885597686
11-13_20:03,92,41159,0.2925478982654483
11-13_20:04,92,41179,0.29262563331673525
11-13_20:04,92,41199,0.2935844493600037
11-13_20:04,92,41219,0.2918586642348339
11-13_20:04,92,41239,0.2903931670139232
11-13_20:04,92,41259,0.291856141691096
11-13_20:05,92,41279,0.29129611185806625
11-13_20:05,92,41299,0.2911581250114572
11-13_20:05,92,41319,0.29015441917275114
11-13_20:05,92,41339,0.28993783682584745
11-13_20:05,92,41359,0.28955627903342224
11-13_20:06,92,41379,0.28999844423749216
11-13_20:06,93,41404,0.2938777402043342
11-13_20:07,93,41424,0.31176565028727055
11-13_20:07,93,41444,0.2907607105871041
11-13_20:07,93,41464,0.28834810256957993
11-13_20:07,93,41484,0.30105000585317604
11-13_20:07,93,41504,0.29463778069863716
11-13_20:08,93,41524,0.29592159055173395
11-13_20:08,93,41544,0.29412332479841996
11-13_20:08,93,41564,0.2943613748583528
11-13_20:08,93,41584,0.29348959788680073
11-13_20:08,93,41604,0.2930607084523548
11-13_20:09,93,41624,0.2956083058690032
11-13_20:09,93,41644,0.2950898664501997
11-13_20:09,93,41664,0.292652259341308
11-13_20:09,93,41684,0.2925823240478833
11-13_20:09,93,41704,0.29045720784924933
11-13_20:10,93,41724,0.29054065508877547
11-13_20:10,93,41744,0.29158124625682835
11-13_20:10,93,41764,0.2921909967339353
11-13_20:10,93,41784,0.29089938530698417
11-13_20:10,93,41804,0.29063193863701253
11-13_20:11,93,41824,0.2897884160110896
11-13_20:11,94,41849,0.2726165890693664
11-13_20:12,94,41869,0.2826534457504748
11-13_20:12,94,41889,0.2918011526266733
11-13_20:12,94,41909,0.28701977282762525
11-13_20:12,94,41929,0.29236144781112655
11-13_20:12,94,41949,0.2933314205457765
11-13_20:13,94,41969,0.2894680677247898
11-13_20:13,94,41989,0.2908288892824202
11-13_20:13,94,42009,0.2901183206588028
11-13_20:13,94,42029,0.28506770297884915
11-13_20:13,94,42049,0.28644347265362713
11-13_20:14,94,42069,0.2892772693807878
11-13_20:14,94,42089,0.2872160541896635
11-13_20:14,94,42109,0.2895887733570165
11-13_20:14,94,42129,0.2912108793358006
11-13_20:14,94,42149,0.2882096179993821
11-13_20:15,94,42169,0.2881277110865886
11-13_20:15,94,42189,0.28730531407313203
11-13_20:15,94,42209,0.28571407643980096
11-13_20:15,94,42229,0.28543330030515784
11-13_20:15,94,42249,0.28363413198718007
11-13_20:15,94,42269,0.2840883727947419
11-13_20:16,95,42294,0.30461764261126517
11-13_20:17,95,42314,0.30182597115635873
11-13_20:17,95,42334,0.2933723983665308
11-13_20:17,95,42354,0.3035715835168959
11-13_20:17,95,42374,0.30201395004987724
11-13_20:17,95,42394,0.29720001369714755
11-13_20:18,95,42414,0.2930824542684216
11-13_20:18,95,42434,0.29235387062653917
11-13_20:18,95,42454,0.29117188486788026
11-13_20:18,95,42474,0.290844924375415
11-13_20:18,95,42494,0.2894806557080964
11-13_20:18,95,42514,0.28866427807758266
11-13_20:19,95,42534,0.29307220681355567
11-13_20:19,95,42554,0.28939063309558816
11-13_20:19,95,42574,0.2920464567343396
11-13_20:19,95,42594,0.2922822017222645
11-13_20:19,95,42614,0.2924649079932887
11-13_20:20,95,42634,0.2916921774132385
11-13_20:20,95,42654,0.2923113659808512
11-13_20:20,95,42674,0.29220773957669754
11-13_20:20,95,42694,0.2921025611105421
11-13_20:20,95,42714,0.2913475844670429
11-13_20:21,96,42739,0.28921927437186246
11-13_20:21,96,42759,0.2915807105600835
11-13_20:22,96,42779,0.29211824735005715
11-13_20:22,96,42799,0.304326160438359
11-13_20:22,96,42819,0.30330790787935274
11-13_20:22,96,42839,0.3050235892335575
11-13_20:22,96,42859,0.3033010995813778
11-13_20:23,96,42879,0.2991020143032074
11-13_20:23,96,42899,0.29597090635862605
11-13_20:23,96,42919,0.292799141742289
11-13_20:23,96,42939,0.29543737454170527
11-13_20:23,96,42959,0.29594903988763677
11-13_20:24,96,42979,0.29840660338791497
11-13_20:24,96,42999,0.2975620969863873
11-13_20:24,96,43019,0.2965173857162394
11-13_20:24,96,43039,0.29642544279340644
11-13_20:24,96,43059,0.29342637660310544
11-13_20:25,96,43079,0.2937228036216563
11-13_20:25,96,43099,0.29208442206053353
11-13_20:25,96,43119,0.29206817800179125
11-13_20:25,96,43139,0.2922238710558131
11-13_20:25,96,43159,0.29128742050379525
11-13_20:26,97,43184,0.29452266246080405
11-13_20:26,97,43204,0.3215854369103908
11-13_20:27,97,43224,0.3006923915197451
11-13_20:27,97,43244,0.29936345098540174
11-13_20:27,97,43264,0.2904911000281571
11-13_20:27,97,43284,0.2898642478510736
11-13_20:27,97,43304,0.2904677339430366
11-13_20:28,97,43324,0.2888585915323348
11-13_20:28,97,43344,0.28790327091183926
11-13_20:28,97,43364,0.2912262247875333
11-13_20:28,97,43384,0.28941350210119365
11-13_20:28,97,43404,0.2893586895428597
11-13_20:29,97,43424,0.28909165466634124
11-13_20:29,97,43444,0.2882809475064278
11-13_20:29,97,43464,0.2867859252790609
11-13_20:29,97,43484,0.2888198770117013
11-13_20:29,97,43504,0.28876333591692566
11-13_20:30,97,43524,0.2887705402448771
11-13_20:30,97,43544,0.28730585528047436
11-13_20:30,97,43564,0.2849129227176306
11-13_20:30,97,43584,0.2865147083997724
11-13_20:30,97,43604,0.28693030107427697
11-13_20:31,98,43629,0.2527408145368099
11-13_20:31,98,43649,0.26991433724761005
11-13_20:32,98,43669,0.28833108991384504
11-13_20:32,98,43689,0.28939577378332626
11-13_20:32,98,43709,0.2918006603419782
11-13_20:32,98,43729,0.28821849171072256
11-13_20:32,98,43749,0.2896391293300051
11-13_20:33,98,43769,0.29001224958337846
11-13_20:33,98,43789,0.28885133125715795
11-13_20:33,98,43809,0.28901297777891166
11-13_20:33,98,43829,0.2886495045640253
11-13_20:33,98,43849,0.29070338228096576
11-13_20:34,98,43869,0.2917980019862836
11-13_20:34,98,43889,0.2915552707655091
11-13_20:34,98,43909,0.2911751097689074
11-13_20:34,98,43929,0.2891940658679234
11-13_20:34,98,43949,0.290230646663729
11-13_20:34,98,43969,0.29012925628986636
11-13_20:35,98,43989,0.29016182767717474
11-13_20:35,98,44009,0.2883898009732366
11-13_20:35,98,44029,0.2885673086912859
11-13_20:35,98,44049,0.2897015870464118
11-13_20:36,99,44074,0.29676708653569217
11-13_20:36,99,44094,0.27429773919284345
11-13_20:37,99,44114,0.2842469990253448
11-13_20:37,99,44134,0.28639368601143356
11-13_20:37,99,44154,0.2908382415771485
11-13_20:37,99,44174,0.29455285991231595
11-13_20:37,99,44194,0.28995492000664974
11-13_20:37,99,44214,0.2882407972589134
11-13_20:38,99,44234,0.29239481944176876
11-13_20:38,99,44254,0.2935541817545891
11-13_20:38,99,44274,0.29295983524485075
11-13_20:38,99,44294,0.2931986264263591
11-13_20:38,99,44314,0.29134018908326437
11-13_20:39,99,44334,0.28975665819432056
11-13_20:39,99,44354,0.2885666230320931
11-13_20:39,99,44374,0.29061884800903487
11-13_20:39,99,44394,0.2895739824018058
11-13_20:39,99,44414,0.29117560523251695
11-13_20:40,99,44434,0.28981097724876903
11-13_20:40,99,44454,0.29204194389283655
11-13_20:40,99,44474,0.2907913562442575
11-13_20:40,99,44494,0.29147471937943586
